"rent, rub/month",full_address,city,"price_per_sqm, rub/month","square, m^2",type,url
285500,"Авиаконструктора Микояна, 14 корп. 1",Москва,2500,114,Универсальное помещение,https://msk.n1.ru/view/106570822/?open_card_kn
200000,"Менжинского, 3",Москва,1576,126,Универсальное помещение,https://msk.n1.ru/view/114574199/?open_card_kn
469333,"Ротмистрова, 2 корп. 4",Москва,4583,102,Универсальное помещение,https://msk.n1.ru/view/114574200/?open_card_kn
430000,"Новослободская, 20",Москва,24855,17,Универсальное помещение,https://msk.n1.ru/view/114574075/?open_card_kn
150000,"Менжинского, 3",Москва,1764,85,Универсальное помещение,https://msk.n1.ru/view/114574074/?open_card_kn
1299992,"Мира проспект, 40",Москва,3605,360,Универсальное помещение,https://msk.n1.ru/view/115639500/?open_card_kn
1700000,"Большая Садовая, 6 ст2",Москва,6995,243,Универсальное помещение,https://msk.n1.ru/view/114574066/?open_card_kn
1300000,"Долгоруковская, 40",Москва,8029,161,Универсальное помещение,https://msk.n1.ru/view/115639349/?open_card_kn
2595600,"Звенигородское шоссе, 11",Москва,2100,1236,Универсальное помещение,https://msk.n1.ru/view/115639344/?open_card_kn
1299999,"Мира проспект, 40",Москва,4334,300,Универсальное помещение,https://msk.n1.ru/view/115639068/?open_card_kn
300000,"Саввинская набережная, 7 ст3",Москва,2777,108,Универсальное помещение,https://msk.n1.ru/view/115639064/?open_card_kn
50000,"Мартеновская, 7",Москва,2083,24,Универсальное помещение,https://msk.n1.ru/view/115284718/?open_card_kn
45000,"Нижегородская, 3",Москва,3600,12,Универсальное помещение,https://msk.n1.ru/view/115639045/?open_card_kn
140000,"Долгоруковская, 29",Москва,2345,59,Универсальное помещение,https://msk.n1.ru/view/116328958/?open_card_kn
1576080,"Рощинский 4-й проезд, 20 ст1",Москва,2985,528,Универсальное помещение,https://msk.n1.ru/view/115993934/?open_card_kn
398700,"Филевский бульвар, 24 корп. 2",Москва,3000,132,Универсальное помещение,https://msk.n1.ru/view/115636965/?open_card_kn
631800,"Покровский бульвар, 3 ст1б",Москва,3510,180,Универсальное помещение,https://msk.n1.ru/view/115993695/?open_card_kn
900000,"Долгоруковская, 9",Москва,3000,300,Универсальное помещение,https://msk.n1.ru/view/115993685/?open_card_kn
538200,"Ясногорская, 7а",Москва,2300,234,Универсальное помещение,https://msk.n1.ru/view/115636674/?open_card_kn
342000,"Измайловский проспект, 61 ст1",Москва,4000,85,Универсальное помещение,https://msk.n1.ru/view/115281590/?open_card_kn
181500,"Ходынская, 2 ст1",Москва,5500,33,Универсальное помещение,https://msk.n1.ru/view/115281582/?open_card_kn
3000000,"Тверская, 17",Москва,15789,190,Универсальное помещение,https://msk.n1.ru/view/115281571/?open_card_kn
199900,"Спасская Б., 29",Москва,2498,80,Универсальное помещение,https://msk.n1.ru/view/115636603/?open_card_kn
270000,"Ясногорская, 7а",Москва,3375,80,Универсальное помещение,https://msk.n1.ru/view/115636587/?open_card_kn
300000,"Полянка Б., 3/9",Москва,3236,92,Универсальное помещение,https://msk.n1.ru/view/115636582/?open_card_kn
300000,"Маршала Катукова, 23",Москва,582,515,Универсальное помещение,https://msk.n1.ru/view/114206013/?open_card_kn
1178680,"Тестовская, 10",Москва,4000,294,Универсальное помещение,https://msk.n1.ru/view/114566468/?open_card_kn
602305,"Тестовская, 10",Москва,5500,109,Универсальное помещение,https://msk.n1.ru/view/114566467/?open_card_kn
639000,"Тестовская, 10",Москва,3000,213,Универсальное помещение,https://msk.n1.ru/view/114566466/?open_card_kn
560000,"Варшавское шоссе, 170г",Москва,800,700,Универсальное помещение,https://msk.n1.ru/view/114205986/?open_card_kn
400000,"Академика Королева, 21",Москва,2919,137,Универсальное помещение,https://msk.n1.ru/view/113865905/?open_card_kn
600000,"Волгоградский проспект, 2",Москва,1445,415,Универсальное помещение,https://msk.n1.ru/view/114955136/?open_card_kn
509905,"Гагаринский переулок, 23 ст1",Москва,2697,189,Универсальное помещение,https://msk.n1.ru/view/113865787/?open_card_kn
1178000,"Крылатская, 17 корп. 1",Москва,6200,190,Универсальное помещение,https://msk.n1.ru/view/115991784/?open_card_kn
259840,"Палиха, 13/1 ст2",Москва,2333,111,Универсальное помещение,https://msk.n1.ru/view/115991783/?open_card_kn
500000,"Лобачевского, 120 корп. 1",Москва,5857,85,Универсальное помещение,https://msk.n1.ru/view/77752827/?open_card_kn
29000,"Кадырова, 8",Москва,4142,7,Универсальное помещение,https://msk.n1.ru/view/77752629/?open_card_kn
500000,"Академика Волгина, 2",Москва,6666,75,Универсальное помещение,https://msk.n1.ru/view/113126701/?open_card_kn
40000,"Каховка, 27",Москва,4597,8,Универсальное помещение,https://msk.n1.ru/view/112067927/?open_card_kn
270000,"Квесисская 2-я, 23",Москва,1350,200,Универсальное помещение,https://msk.n1.ru/view/77744723/?open_card_kn
190000,"Нагатинская набережная, 10а",Москва,2638,72,Универсальное помещение,https://msk.n1.ru/view/115634209/?open_card_kn
160000,"Нагатинская набережная, 10а",Москва,2857,56,Универсальное помещение,https://msk.n1.ru/view/115634208/?open_card_kn
330000,"Ивана Франко, 38 корп. 1",Москва,2088,158,Универсальное помещение,https://msk.n1.ru/view/116327526/?open_card_kn
110000,"Рождественский бульвар, 9 ст1",Москва,6875,16,Универсальное помещение,https://msk.n1.ru/view/77730115/?open_card_kn
199449,"Липовый Парк, 8 корп. 2",Москва,1494,133,Универсальное помещение,https://msk.n1.ru/view/115990189/?open_card_kn
533250,"Михневская, 8",Москва,1250,426,Универсальное помещение,https://msk.n1.ru/view/109522944/?open_card_kn
460000,"Научный проезд, 17",Москва,1666,276,Универсальное помещение,https://msk.n1.ru/view/113514950/?open_card_kn
220000,"Варшавское шоссе, 284 корп. 1",Москва,1506,146,Универсальное помещение,https://msk.n1.ru/view/113862974/?open_card_kn
3600000,"Летниковская, 10 ст4",Москва,6326,569,Универсальное помещение,https://msk.n1.ru/view/115988990/?open_card_kn
3010400,"Рыбинская 1-я, 1",Москва,1696,1775,Универсальное помещение,https://msk.n1.ru/view/106928809/?open_card_kn
500000,"Таганская, 1 ст1",Москва,6385,78,Универсальное помещение,https://msk.n1.ru/view/115988848/?open_card_kn
400000,"Серпуховская Б., 8/7 ст2",Москва,8658,46,Универсальное помещение,https://msk.n1.ru/view/115988849/?open_card_kn
370000,"Маршала Бирюзова, 17 корп. 1 ст2",Москва,21022,17,Универсальное помещение,https://msk.n1.ru/view/115988847/?open_card_kn
